"Gesundheitsbereich";"Thema";"Seitenelement";"Textfunktion";"Kontext / Variante";"Deutscher Ausgangstext";"Aktueller Text";"Neuer Text";"Review-Kommentar";"Freigabe durch";"Freigabestatus";"Prüfhinweis";"Platzhalter";"Geschützte Begriffe";"ID (technisch)";"Domain (technisch)";"Sprache (technisch)";"Austauschformat (technisch)";"Quellversion (technisch)";"Zeilen-Hash (technisch)"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Antworten";"Dynamischer Text";"Allgemeine Demo-Coach-Antwort, wenn keine speziellere Regel greift";"Ich bin eine Vorschau und antworte mit Beispielen zu Ihrer Auswertung. Am meisten Wirkung hat bei Ihnen gerade <b>{{weakestTitle}}</b> ({{weakestScore}}/100). Fragen Sie mich z. B. „Womit fange ich an?“ oder tippen Sie oben auf einen Vorschlag.";"Sono un assistente in versione dimostrativa e fornisco risposte esemplificative sui Suoi risultati. L’ambito in cui può ottenere ora il maggiore effetto è <b>{{weakestTitle}}</b> ({{weakestScore}}/100). Mi chieda, ad esempio, «Da dove comincio?» oppure selezioni uno dei suggerimenti qui sopra.";"";"";"Marketing";"Prüfung erforderlich";"";"{{weakestScore}} | {{weakestTitle}}";"";"coach.answer.fallback";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"20d7294650116b521acd65db0c4048e2c613652d8cc504ea82d459cbe469c2e2"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Antworten";"Dynamischer Text";"Demo-Coach-Antwort zum Gesamtscore";"Ihr Gesamtscore liegt bei <b>{{overallScore}}/100</b> („{{statusLabel}}“). Am stärksten sind Sie bei <b>{{strongestTitle}}</b> ({{strongestScore}}/100), am meisten Hebel haben Sie bei <b>{{weakestTitle}}</b> ({{weakestScore}}/100). Das ist eine Momentaufnahme – kein medizinisches Urteil.";"Il Suo punteggio complessivo è <b>{{overallScore}}/100</b> («{{statusLabel}}»). Il Suo ambito più forte è <b>{{strongestTitle}}</b> ({{strongestScore}}/100), mentre <b>{{weakestTitle}}</b> ({{weakestScore}}/100) offre il maggiore potenziale di miglioramento. È un’istantanea, non una valutazione medica.";"";"";"Marketing, Medizin";"Prüfung erforderlich";"";"{{overallScore}} | {{statusLabel}} | {{strongestScore}} | {{strongestTitle}} | {{weakestScore}} | {{weakestTitle}}";"";"coach.answer.overall_score";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"47f3b4f2734ec97c39a1047c3befde6ef91a9d8743d300500352d5e9b4e5ff0e"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Antworten";"Nächster Schritt";"Demo-Coach-Antwort zum Einstieg ohne vorhandenen Aktionsschritt";"Aus Ihren Antworten lässt sich aktuell kein einzelner priorisierter Startschritt ableiten. Nutzen Sie die Dimensionswerte und Hinweise zur Einordnung und wählen Sie einen kleinen Schritt, der zu Ihrem Alltag passt.";"Dalle Sue risposte non emerge attualmente un singolo passo iniziale prioritario. Utilizzi i valori delle dimensioni e le indicazioni per interpretare il risultato, quindi scelga un piccolo passo adatto alla Sua vita quotidiana.";"";"";"Marketing";"Prüfung erforderlich";"Leerzustand nicht mehr mit fehlendem Handlungsbedarf gleichgesetzt; durch Marketing freigeben.";"";"";"coach.answer.first_step.without_plan";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"73923f962ff96bd8cfe349c3717998ecfe431d6a443bbcb3987908eefa5322ba"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Antworten";"Dynamischer Text";"Demo-Coach-Antwort zum Einstieg mit vorhandenem Aktionsschritt";"Fangen Sie am besten klein an: <b>{{recommendationTitle}}</b>. Ihr erster Schritt: {{recommendationStep}} Wählen Sie nur diesen einen Schritt für diese Woche.";"Il modo migliore per iniziare è procedere a piccoli passi: <b>{{recommendationTitle}}</b>. Il Suo primo passo: {{recommendationStep}} Per questa settimana si concentri soltanto su questo passo.";"";"";"Marketing";"Prüfung erforderlich";"";"{{recommendationStep}} | {{recommendationTitle}}";"";"coach.answer.first_step.with_plan";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"cdd623b51e66463a7c187a77aa5cc27ba278aebefe131853526755de8bb1bbf3"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Kontext";"Beschriftung";"Fallback-Titel, wenn keine schwächste Dimension vorliegt";"diesem Bereich";"questo ambito";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.context.weakest_title_fallback";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"9ff112c13fd75d8423b6a6000d8e6fe553154a772f279f76c17e077985975c55"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Kontext";"Beschriftung";"Fallback-Titel, wenn keine stärkste Dimension vorliegt";"—";"—";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.context.strongest_title_fallback";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"d132bb18ce2ed5fb2be2cc8079e64587d717fac8b890ec8713f6ac127d435122"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Kontext";"Beschriftung";"Fallback, wenn ein Dimensionsscore im Coach-Kontext fehlt";"noch nicht ermittelt";"non ancora determinato";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.context.score_unknown";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"1c15fe7ea059510b42a11753a172ece98829d7ac540eb39eca69d3d922701b13"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Antworten";"Dynamischer Text";"Antwort zur Verbesserung einer Dimension mit passendem Top-Schritt";"Für <b>{{dimensionTitle}}</b> ist Ihr wirksamster Schritt: {{recommendationStep}} Klein anfangen und dranbleiben schlägt Perfektion.";"Per <b>{{dimensionTitle}}</b>, il passo più efficace è: {{recommendationStep}} Iniziare in piccolo e perseverare è meglio che cercare la perfezione.";"";"";"Marketing";"Prüfung erforderlich";"";"{{dimensionTitle}} | {{recommendationStep}}";"";"coach.improve_dimension.with_recommendation";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"39285b914bea9a533a29da9ec55d16f2c3023eec2d002dea2d6bc1b5ce465014"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Antworten";"Dynamischer Text";"Antwort zur Verbesserung einer Dimension ohne passenden Top-Schritt";"Für <b>{{dimensionTitle}}</b> ({{dimensionScore}}/100) lässt sich aus den aktuellen Antworten keine einzelne spezifische Empfehlung ableiten. Nutzen Sie die Einordnung im Detailbereich und wählen Sie bei Bedarf eine kleine, alltagstaugliche Anpassung.";"Per <b>{{dimensionTitle}}</b> ({{dimensionScore}}/100), dalle Sue risposte attuali non emerge una singola raccomandazione specifica. Consulti la valutazione nella sezione dettagliata e, se utile, scelga un piccolo cambiamento adatto alla vita quotidiana.";"";"";"Marketing";"Prüfung erforderlich";"Funktioniert bei niedrigen wie hohen Scores ohne nicht vorhandene Empfehlungen zu versprechen; durch Marketing freigeben.";"{{dimensionScore}} | {{dimensionTitle}}";"";"coach.improve_dimension.without_recommendation";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"6f8c81c4a46c7726d54fa5bb5c350e0bb12341ea387f53a517de5d498f09967b"
"Digital Coach";"Coach-Dialog & Übergabe";"Vorschlagsfragen";"Nächster Schritt";"Immer sichtbarer Vorschlags-Chip zum Gesamtscore";"Was bedeutet mein Gesamtscore?";"Che cosa significa il mio punteggio complessivo?";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.prompt.overall_score";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"937db9052de9cf97798f6adb36a374b9eaa3890b6617f75912bb28b6c019db91"
"Digital Coach";"Coach-Dialog & Übergabe";"Vorschlagsfragen";"Nächster Schritt";"Vorschlags-Chip bei Belastungssignal";"Zeigen Sie mir eine Atemübung";"Mi mostri un esercizio di respirazione";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.prompt.breathing";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"1f93ca7882dc33a00433e43a47783f16de3c4245438daa60e501b6fd1afefc89"
"Digital Coach";"Coach-Dialog & Übergabe";"Vorschlagsfragen";"Nächster Schritt";"Vorschlags-Chip zur Coach App";"Was kann die Coach App für mich tun?";"Che cosa può fare per me l’app Helsana Coach?";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.prompt.coach_app";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"164734af00700c3e1e8773accbdcbb656c3661c2ee8bfcf548c52e09c0ecf048"
"Digital Coach";"Coach-Dialog & Übergabe";"Vorschlagsfragen";"Nächster Schritt";"Vorschlags-Chip, wenn ein Aktionsschritt vorhanden ist";"Womit fange ich am besten an?";"Da dove mi conviene iniziare?";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.prompt.first_step";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"4121b2401ad3dc60fb8835786af7fb0d812ade3187be7d5242938b8a98743f0e"
"Digital Coach";"Coach-Dialog & Übergabe";"Vorschlagsfragen";"Dynamischer Text";"Vorschlags-Chip für die schwächste Dimension";"Wie verbessere ich „{{dimensionTitle}}“?";"Come posso migliorare «{{dimensionTitle}}»?";"";"";"Marketing";"Prüfung erforderlich";"";"{{dimensionTitle}}";"";"coach.prompt.improve_dimension";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"93ac2badbfbbf714cefc010c1cc121ad643321eeda0b1eb863f753b3769d9957"
"Digital Coach";"Coach-Dialog & Übergabe";"Defensiver Ersatzplan";"Beschriftung";"Defensiver 4-Wochen-Plan ohne eigenen Plan, erster Zeitraum";"Diese Woche";"Questa settimana";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.week_plan.fallback.label.this_week";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"4ef9ab195f97ae175bfe79181d84874e619cefed47443c55f7aabfe36879898c"
"Digital Coach";"Coach-Dialog & Übergabe";"Defensiver Ersatzplan";"Beschriftung";"Defensiver 4-Wochen-Plan ohne eigenen Plan, letzter Zeitraum";"Woche 4";"Settimana 4";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.week_plan.fallback.label.week_four";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"936b21ed3960ffb811cec89bdb8f33614e59f8e97499ec194ebd43f7090732af"
"Digital Coach";"Coach-Dialog & Übergabe";"Defensiver Ersatzplan";"Beschriftung";"Defensiver 4-Wochen-Plan ohne eigenen Plan, mittlerer Zeitraum";"Woche 2–3";"Settimane 2–3";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.week_plan.fallback.label.weeks_two_three";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"4d52b331b30948e6935f8fb745c63bd545426d61b85020bd579b0ef6a8d9c95b"
"Digital Coach";"Coach-Dialog & Übergabe";"Defensiver Ersatzplan";"Nächster Schritt";"Defensiver erster Planschritt, wenn auch kein Empfehlungsschritt vorhanden ist";"Wählen Sie einen einzigen, kleinen Startschritt.";"Scelga un unico piccolo passo iniziale.";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.week_plan.fallback.step.this_week";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"380541f28945639d48dccf782a98c3f3e745f9a7e3c02167c943ccf3a5b02539"
"Digital Coach";"Coach-Dialog & Übergabe";"Defensiver Ersatzplan";"Nächster Schritt";"Defensiver letzter Planschritt";"Machen Sie den Schritt zu einer festen Gewohnheit.";"Trasformi questo passo in un’abitudine stabile.";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.week_plan.fallback.step.week_four";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"d4ae30dbe032b3589d22246b733f443c54c7d0680704dd72e385a309412c497e"
"Digital Coach";"Coach-Dialog & Übergabe";"Defensiver Ersatzplan";"Nächster Schritt";"Defensiver mittlerer Planschritt";"Wiederholen Sie den Schritt regelmässig und steigern Sie sich langsam.";"Ripeta regolarmente questo passo e aumenti gradualmente.";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"coach.week_plan.fallback.step.weeks_two_three";"coach";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"ca142b8eeb2846568791d5a1d726a2cfcaf67bb687d3d00675b0414ddb773d56"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Dialog";"Beschriftung";"Barrierefreie Beschriftung des Senden-Buttons";"Senden";"Inviare";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.chat.send_aria";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"fbbe546cefb6e8a5be115a183b24da6d08eb0822bba6790e535759ab50e89caf"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Dialog";"Beschriftung";"Chat-Sektion, Demo-Badge";"Vorschau · Demo";"Anteprima · Demo";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.chat.badge";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"54eab181eba6f5dde3884527d21e429d9bddb61df81c3d6ccbf9881daf2a3a37"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Dialog";"Beschriftung";"Chat-Sektion, Rubrik";"Ihr Gesundheits-Coach";"Il Suo coach della salute";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.chat.eyebrow";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"e1597ab0d543a8035280b6f659f452cfffbf28f7a6da3dbf6eb751a986205f37"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Dialog";"Überschrift";"Chat-Sektion, Überschrift";"Haben Sie Fragen? Der Helsana Digital Coach ist für Sie da.";"Ha domande? Il Digital Coach Helsana è al Suo fianco.";"";"";"Marketing";"Prüfung erforderlich";"Neue Chat-Überschrift durch Marketing freigeben.";"";"";"ui.chat.title";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"d610e86c8ea8c97f739087008e442653e30611b7e72ed958d8ed37f6505d537d"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Dialog";"Beschriftung";"Sichtbarer Platzhalter im Eingabefeld";"Fragen Sie Ihren Coach …";"Faccia una domanda al Suo coach…";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.chat.input_placeholder";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"fc94d163d8d1a538aa782e492d287089024fd4c37c53ae87c561fb2cedc01589"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Dialog";"Begründung / Einordnung";"Chat-Sektion, Funktionsbeschreibung";"Der Coach kennt Ihre Auswertung (Score, Bereiche, Empfehlungen). In dieser Vorschau sehen Sie Beispielantworten – es werden keine Daten gesendet, alles bleibt auf Ihrem Gerät.";"Il coach conosce la Sua valutazione (punteggio, ambiti, raccomandazioni). In questa anteprima vede risposte esemplificative: non viene inviato alcun dato e tutto rimane sul Suo dispositivo.";"";"";"Marketing, Recht";"Prüfung erforderlich";"Aussage zur lokalen Datenverarbeitung vor Go-live durch Legal/Datenschutz freigeben.";"";"";"ui.chat.description";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"e07cf475a59b239511798688db0705d568c812ccdcd8d5f90366dd53d09bddf1"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Dialog";"Begründung / Einordnung";"Hinweis unter dem Demo-Chat";"Konzept-Vorschau mit Beispielantworten. Ein echter Coach würde ein EU/CH-gehostetes KI-Modell nutzen – erst nach Ihrer ausdrücklichen Zustimmung. Keine medizinische Beratung; im Notfall <b>144</b>.";"Anteprima del concetto con risposte esemplificative. Un coach reale utilizzerebbe un modello di IA ospitato nell’UE/in Svizzera, soltanto dopo il Suo consenso esplicito. Nessuna consulenza medica; in caso d’emergenza <b>144</b>.";"";"";"Marketing, Medizin, Recht";"Prüfung erforderlich";"KI-Hosting-, Einwilligungs- und medizinischen Hinweis vor Go-live fachlich und rechtlich freigeben.";"";"144";"ui.chat.disclaimer";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"da44691c99ab5bc744a7c0356040211a25156a5f82f4eeca7cfe4fbfabf2b98b"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Dialog";"Dynamischer Text";"Erste sichtbare Nachricht des Demo-Coachs mit priorisiertem Aktionsplan";"Hallo! Ich kenne Ihre Auswertung: Gesamtscore <b>{{overallScore}}/100</b> („{{statusLabel}}“). Fragen Sie mich, wie Sie Ihre nächsten Schritte angehen – oder tippen Sie unten auf einen Vorschlag.";"Buongiorno! Conosco la Sua valutazione: punteggio complessivo <b>{{overallScore}}/100</b> («{{statusLabel}}»). Mi chieda come affrontare i prossimi passi oppure selezioni uno dei suggerimenti qui sotto.";"";"";"Marketing";"Prüfung erforderlich";"";"{{overallScore}} | {{statusLabel}}";"";"ui.chat.greeting";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"91c73e06a8b5cda92467a93882735d4f581a517225389997ee97d054566fa680"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Dialog";"Dynamischer Text";"Erste sichtbare Nachricht des Demo-Coachs ohne priorisierten Handlungsbedarf";"Hallo! Ich kenne Ihre Auswertung: Gesamtscore <b>{{overallScore}}/100</b> („{{statusLabel}}“). Fragen Sie mich, wie Sie das Ergebnis einordnen oder einen passenden nächsten Schritt finden – oder tippen Sie unten auf einen Vorschlag.";"Buongiorno! Conosco la Sua valutazione: punteggio complessivo <b>{{overallScore}}/100</b> («{{statusLabel}}»). Mi chieda come interpretare il risultato o trovare un prossimo passo adatto, oppure selezioni uno dei suggerimenti qui sotto.";"";"";"Marketing";"Prüfung erforderlich";"Leerzustand behauptet weder einen guten Kurs noch fehlenden Handlungsbedarf; durch Marketing freigeben.";"{{overallScore}} | {{statusLabel}}";"";"ui.chat.greeting.empty";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"1ff2a293cbe2f107923b44c957502d193881c4331ce57d61b0a38a9fed38cefa"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Beschriftung";"Coach-App-Karte, Rubrik";"Weiter mit Begleitung";"Proseguire con un accompagnamento";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.coach_handoff.eyebrow";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"ef702ece259278ce9af80c84fb927516e6b3c5ce34f800e65d40e848cbcc2fcc"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Überschrift";"Coach-App-Karte, Überschrift";"Nehmen Sie Ihre Ergebnisse mit in die Coach App";"Porti i Suoi risultati nell’app Coach";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.coach_handoff.title";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"375eee0513bd0d42096bbac0160560e7486eaa1f4921c3436deff079f958d0d8"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Beschriftung";"Fallback, wenn keine Fokus-Bereiche benannt werden";"werden aus Ihrer Auswertung abgeleitet";"vengono dedotti dalla Sua valutazione";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.coach_handoff.focus_fallback";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"78f52fa22a59982ff9b73ed9864cc031040a3208d87cd9ad0ab246ee93b5ab78"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Begründung / Einordnung";"Coach-App-Karte, Beschreibung";"Die Helsana Coach App begleitet Sie täglich beim Dranbleiben – mit persönlichen Plänen, Erinnerungen und Übungen. Ihr Gesundheitscheck kann Ihnen dort den Start abnehmen.";"L’app Helsana Coach La aiuta ogni giorno a mantenere le Sue abitudini con piani personali, promemoria ed esercizi. Il Suo check della salute può facilitarle l’inizio.";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.coach_handoff.description";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"cbc44851cd1ace65a5d106b4c94e0aa82ce86c952ee0aafbd3c9d0bcbfef8964"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Nächster Schritt";"CTA zur Helsana Coach App";"Helsana Coach öffnen";"Aprire Helsana Coach";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.coach_handoff.cta";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"b74678bce58932549bbdee21b6c0349060551f7a1536423f943c673ba7a2a495"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Dynamischer Text";"Coach-App-Karte, Fokus-Bereiche-Zeile";"Ihre Fokus-Bereiche: {{focusTitles}}";"I Suoi ambiti prioritari: {{focusTitles}}";"";"";"Marketing";"Prüfung erforderlich";"";"{{focusTitles}}";"";"ui.coach_handoff.focus";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"abc6a03b2f32a1b6a4c2e406a66ae1db5f6806aeee2d03ca7e131fc3e84a267b"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Dynamischer Text";"Coach-App-Karte, Gesamtprofil-Zeile";"Ihr Gesamtprofil: <b>{{overallScore}}/100</b> ({{statusLabel}})";"Il Suo profilo complessivo: <b>{{overallScore}}/100</b> ({{statusLabel}})";"";"";"Marketing";"Prüfung erforderlich";"";"{{overallScore}} | {{statusLabel}}";"";"ui.coach_handoff.profile";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"e48d0682edc8611a47c26fd9acc44cd34dcfd4c641ee0519116495564a7aed8d"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Beschriftung";"Coach-App-Karte mit drei Startschritten";"Ihre nächsten drei Schritte als fertiger Startplan";"I Suoi prossimi tre passi come piano iniziale pronto all’uso";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.coach_handoff.plan.three";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"bc031f4c6a84b88ba73366f7b64a37d78a6ca5873273bc509347d18631f53647"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Beschriftung";"Coach-App-Karte mit genau einem Startschritt";"Ihr nächster Schritt als fertiger Startplan";"Il Suo prossimo passo come piano iniziale pronto all’uso";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.coach_handoff.plan.one";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"85b24cc5d7fb4a870cdb0fd1eaef5bd8179fd55de077f8474acde9d3e0abf3fb"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Beschriftung";"Coach-App-Karte mit zwei Startschritten";"Ihre nächsten zwei Schritte als fertiger Startplan";"I Suoi prossimi due passi come piano iniziale pronto all’uso";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.coach_handoff.plan.two";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"77cbbfa3c0ede1e461632a03a52d3a0ce67d6497763a344facf2e87fb2ae1f1e"
"Digital Coach";"Coach-Dialog & Übergabe";"Coach-Übergabe";"Begründung / Einordnung";"Coach-App-Karte ohne eindeutig priorisierten Aktionsschritt";"Kein einzelner priorisierter Schritt; Fokus anhand der fünf Dimensionen gemeinsam festlegen";"Nessun singolo passo prioritario; definire insieme l’obiettivo in base alle cinque dimensioni";"";"";"Marketing";"Prüfung erforderlich";"Neutraler Leerzustand ohne unzulässigen Rückschluss auf eine starke Ausgangslage; durch Marketing freigeben.";"";"";"ui.coach_handoff.plan.empty";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"e6b8aa3115e979b622d9538422def43c5a5078a431a630b5a3e76b32383befd3"
"Digital Coach";"Coach-Dialog & Übergabe";"Gesundheitsberatung";"Überschrift";"Kontaktkarte, Überschrift";"Unsere Gesundheitsberatung ist gerne für Sie da";"La nostra consulenza sanitaria è volentieri a Sua disposizione";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.contact.title";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"ddebef5eab15f90b287768c4be7324f2ad78eb8d2729fe9d782f8daeab3930e6"
"Digital Coach";"Coach-Dialog & Übergabe";"Gesundheitsberatung";"Beschriftung";"Sichtbare Telefonnummer der Gesundheitsberatung; die technische tel-URL bleibt ausserhalb des Textkatalogs";"058 340 15 69";"058 340 15 69";"";"";"Marketing";"Prüfung erforderlich";"";"";"058 340 15 69";"ui.contact.phone";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"7ef4e43ff02ddfc4010a91ff6e6887c98a3dfc28c1451c580b66ad8918262d58"
"Digital Coach";"Coach-Dialog & Übergabe";"Gesundheitsberatung";"Nächster Schritt";"Kontaktkarte, Anruf-CTA";"Jetzt anrufen";"Chiama ora";"";"";"Marketing";"Prüfung erforderlich";"";"";"";"ui.contact.cta";"ui";"it-CH";"3";"v1:3c6570e9d1cf1299b1cb2a03287e43d6c3af506998a6646f1e2c1a1b8497e81a";"ddf191dfa7c3b6b031c34dca7c3ec0cf9e4e1d6f68405de11f1d25db06a533a3"
